timestamp,unique_id,status,image_name
2026-03-04 13:56:36,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_066.jpg
2026-03-04 13:56:37,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_067.jpg
2026-03-04 13:56:39,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_068.jpg
2026-03-04 13:56:41,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_069.jpg
2026-03-04 13:56:45,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_070.jpg
2026-03-04 13:56:47,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_071.jpg
2026-03-04 13:56:49,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_072.jpg
2026-03-04 13:56:50,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_073.jpg
2026-03-04 13:56:51,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_074.jpg
2026-03-04 13:56:55,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_075.jpg
2026-03-04 13:57:07,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_076.jpg
2026-03-04 13:57:08,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_077.jpg
2026-03-04 13:57:10,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_078.jpg
2026-03-04 13:57:11,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_079.jpg
2026-03-04 13:57:12,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_080.jpg
2026-03-04 13:57:13,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_081.jpg
2026-03-04 13:57:14,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_082.jpg
2026-03-04 13:57:15,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_083.jpg
2026-03-04 13:57:16,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_084.jpg
2026-03-04 13:57:22,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_085.jpg
2026-03-04 13:57:30,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_086.jpg
2026-03-04 13:57:35,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_087.jpg
2026-03-04 13:57:38,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_088.jpg
2026-03-04 13:57:42,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_089.jpg
2026-03-04 13:57:43,UID_20260304135204_B4B717,MOVING,UID_20260304135204_B4B717_090.jpg
2026-03-04 13:57:48,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_091.jpg
2026-03-04 13:57:50,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_092.jpg
2026-03-04 13:57:51,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_093.jpg
2026-03-04 13:57:52,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_094.jpg
2026-03-04 13:57:53,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_095.jpg
2026-03-04 13:57:55,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_096.jpg
2026-03-04 13:57:57,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_097.jpg
2026-03-04 13:58:02,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_098.jpg
2026-03-04 13:58:04,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_099.jpg
2026-03-04 13:58:05,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_100.jpg
2026-03-04 13:58:07,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_101.jpg
2026-03-04 13:58:08,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_102.jpg
2026-03-04 13:58:09,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_103.jpg
2026-03-04 13:58:11,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_104.jpg
2026-03-04 13:58:13,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_105.jpg
2026-03-04 13:58:28,UID_20260304135204_B4B717,STAY,UID_20260304135204_B4B717_106.jpg
